M,C,N,bar_alpha,F,delta_global,delta_cell,eps_M,L_alpha,U_2,U_F,m_L,issued,eta_star,method,R_cert,mL_le_0,UF_eq_quarter,R_cert_eq_1,R_cert_lt_07,R_cert_lt_03
1000,12,64,0.8,0.03,0.1,0.008333333333333333,0.0555598150820444,0.7444401849179556,0.7255598150820446,0.1713686261613646,0.2444401849179556,True,0.18060366990720167,scipy-bounded,0.9921468169815997,0,0,0,0,0
1000,12,64,0.8,0.05,0.1,0.008333333333333333,0.0555598150820444,0.7444401849179556,0.7455598150820446,0.19136862616136463,0.2444401849179556,True,0.18460870829444015,scipy-bounded,0.9943863503216503,0,0,0,0,0
1000,12,64,0.8,0.1,0.1,0.008333333333333333,0.0555598150820444,0.7444401849179556,0.7955598150820445,0.24136862616136456,0.2444401849179556,True,0.1932646611286265,scipy-bounded,0.9976540807001758,0,0,0,0,0
2000,4,64,0.8,0.0,0.1,0.025,0.03562012708860619,0.7643798729113939,0.6756201270886063,0.09134353697656772,0.26437987291139387,True,0.15423633843756934,scipy-bounded,0.9303559430493762,0,0,0,0,0
2000,4,64,0.8,0.01,0.1,0.025,0.03562012708860619,0.7643798729113939,0.6856201270886063,0.10134353697656773,0.26437987291139387,True,0.15710949258773152,scipy-bounded,0.9404818451755462,0,0,0,0,0
2000,4,64,0.8,0.03,0.1,0.025,0.03562012708860619,0.7643798729113939,0.7056201270886063,0.12134353697656775,0.26437987291139387,True,0.16228957227792534,scipy-bounded,0.955248574301984,0,0,0,0,0
2000,4,64,0.8,0.05,0.1,0.025,0.03562012708860619,0.7643798729113939,0.7256201270886063,0.14134353697656776,0.26437987291139387,True,0.16682483315571564,scipy-bounded,0.9652886198437934,0,0,0,0,0
2000,4,64,0.8,0.1,0.1,0.025,0.03562012708860619,0.7643798729113939,0.7756201270886063,0.1913435369765677,0.26437987291139387,True,0.17607692790105364,scipy-bounded,0.9797485201282751,0,0,0,0,0
2000,6,64,0.8,0.0,0.1,0.016666666666666666,0.037015668720630966,0.762984331279369,0.6770156687206311,0.09487057894280515,0.26298433127936904,True,0.15552934120728204,scipy-bounded,0.9367159527499869,0,0,0,0,0
2000,6,64,0.8,0.01,0.1,0.016666666666666666,0.037015668720630966,0.762984331279369,0.6870156687206311,0.10487057894280516,0.26298433127936904,True,0.15836362184798125,scipy-bounded,0.9458443569473158,0,0,0,0,0
2000,6,64,0.8,0.03,0.1,0.016666666666666666,0.037015668720630966,0.762984331279369,0.7070156687206312,0.12487057894280518,0.26298433127936904,True,0.16347309357457537,scipy-bounded,0.9592174882918741,0,0,0,0,0
2000,6,64,0.8,0.05,0.1,0.016666666666666666,0.037015668720630966,0.762984331279369,0.7270156687206312,0.1448705789428052,0.26298433127936904,True,0.1679500736408722,scipy-bounded,0.9683541663089141,0,0,0,0,0
2000,6,64,0.8,0.1,0.1,0.016666666666666666,0.037015668720630966,0.762984331279369,0.7770156687206311,0.19487057894280513,0.26298433127936904,True,0.17710002807390557,scipy-bounded,0.9815784738497535,0,0,0,0,0
2000,12,64,0.8,0.0,0.1,0.008333333333333333,0.03928672200598421,0.7607132779940158,0.6792867220059844,0.10060203068958362,0.2607132779940158,True,0.1576490217783582,scipy-bounded,0.9460324049449981,0,0,0,0,0
2000,12,64,0.8,0.01,0.1,0.008333333333333333,0.03928672200598421,0.7607132779940158,0.6892867220059844,0.11060203068958363,0.2607132779940158,True,0.16041780234969863,scipy-bounded,0.9537403658298946,0,0,0,0,0
2000,12,64,0.8,0.03,0.1,0.008333333333333333,0.03928672200598421,0.7607132779940158,0.7092867220059844,0.13060203068958365,0.2607132779940158,True,0.16541257614742874,scipy-bounded,0.9651098782379183,0,0,0,0,0
2000,12,64,0.8,0.05,0.1,0.008333333333333333,0.03928672200598421,0.7607132779940158,0.7292867220059844,0.15060203068958367,0.2607132779940158,True,0.16980053799069136,scipy-bounded,0.9729335144022682,0,0,0,0,0
2000,12,64,0.8,0.1,0.1,0.008333333333333333,0.03928672200598421,0.7607132779940158,0.7792867220059843,0.2006020306895835,0.2607132779940158,True,0.1787976762617201,scipy-bounded,0.984338646477231,0,0,0,0,0
